hour	day	value
44	6	0.0
44	7	0.502563363463
45	2	0.0738949366091
45	3	0.629339202403
45	4	1.0
45	5	0.192071483171
45	6	0.12742824007
45	7	0.0
46	2	0.0
46	3	0.169199549041
46	4	0.364554678692
46	5	0.888658399092
46	6	1.0
46	7	0.460744081172
47	2	0.0
47	3	0.344763308478
47	4	0.0317972949538
47	5	0.330826252816
47	6	1.0
47	7	0.21562337437
48	2	0.332154214459
48	3	0.53306892486
48	4	0.414942651948
48	5	0.625611891239
48	6	1.0
48	7	0.0
49	2	0.0
49	3	1.0
49	4	0.72169534611
49	5	0.480054751662
49	6	0.084131795072
49	7	0.83012319124
50	2	0.207803065491
50	3	1.0
50	4	0.0
50	5	0.919739897817
50	6	0.822851834657
50	7	0.601021830008
51	2	0.0
51	3	0.779248474153
51	4	0.348518273404
51	5	0.693212736232
51	6	0.325759247005
51	7	1.0
52	2	0.749605544907
52	3	0.0152146962695
52	4	1.0
52	5	0.516623464442
52	6	0.0
52	7	0.135551673617
53	2	0.40717480255
53	3	0.0
53	4	0.929140102136
53	5	1.0
53	6	0.559774161829
53	7	0.356012306911
54	2	0.0
54	3	0.811973273344
54	4	0.298996071585
54	5	0.315649867374
54	6	0.893865628048
54	7	1.0
55	2	0.0
55	3	0.453815397125
55	4	0.788018433177
55	5	0.507454594738
55	6	0.348231227973
55	7	1.0
56	2	0.332999316785
56	3	0.265452061035
56	4	0.499886130724
56	5	1.0
56	6	0.0
56	7	0.0219539968121
57	2	0.17819706499
57	3	0.0
57	4	1.0
57	5	0.614636935391
57	6	0.806327425195
57	7	0.49186201639
58	2	0.284705724897
58	3	0.0
58	4	0.0671864021144
58	5	0.251965737612
58	6	0.18285542209
58	7	1.0
59	2	0.0
59	3	0.243864116594
59	4	0.610066641379
59	5	1.0
59	6	0.361488866011
59	7	0.883350490324
60	2	0.0
60	3	0.397524653295
60	4	0.281437125748
60	5	0.750862587096
60	6	1.0
60	7	0.33503995726
61	2	0.446630551254
61	3	0.0
61	4	0.823550422665
61	5	0.884361233475
61	6	1.0
61	7	0.698595070839
