hour	day	value
41	3	0.996534478998
41	4	0.872774262843
41	5	0.0
41	6	0.957230603992
41	7	1.0
42	2	0.882493762226
42	3	0.373474273382
42	4	0.0
42	5	0.991941466048
42	6	1.0
42	7	0.0494301706104
43	2	0.337816064966
43	3	0.0
43	4	0.748354397584
43	5	0.727562727206
43	6	0.519986074116
43	7	1.0
44	2	0.163248705273
44	3	0.964515866633
44	4	0.0
44	5	1.0
44	6	0.812158241522
44	7	0.827604595041
45	2	0.41665579061
45	3	0.756071805702
45	4	0.221883416585
45	5	1.0
45	6	0.0
45	7	0.562248614785
46	2	0.590691958075
46	3	0.0
46	4	0.481943542652
46	5	0.50343196364
46	6	0.670376897628
46	7	1.0
47	2	0.0617426920544
47	3	0.492076456103
47	4	0.353658239267
47	5	0.469768632518
47	6	1.0
47	7	0.0
48	2	0.000173656334671
48	3	0.26708344187
48	4	0.545454545454
48	5	0.0
48	6	1.0
48	7	0.0166710080745
49	2	0.0
49	3	0.649802852267
49	4	0.327049453675
49	5	1.0
49	6	0.366616317162
49	7	0.79057221884
50	2	0.213654870029
50	3	1.0
50	4	0.734356404633
50	5	0.527622925154
50	6	0.0
50	7	0.536360789224
51	2	0.0307404341105
51	3	0.559051150068
51	4	0.222238220367
51	5	0.478888448941
51	6	1.0
51	7	0.0
52	2	0.0534398350934
52	3	0.812677145065
52	4	1.0
52	5	0.0
52	6	0.0689513012113
52	7	0.861685132698
53	2	0.0677644610063
53	3	0.948232450397
53	4	0.850924900121
53	5	0.0
53	6	1.0
53	7	0.712575955952
54	2	0.0
54	3	0.729510747283
54	4	0.562257647568
54	5	0.74974867155
54	6	0.424661304994
54	7	1.0
55	2	0
55	3	0
55	4	0
55	5	0
55	6	0
55	7	0
56	2	0
56	3	0
56	4	0
56	5	0
56	6	0
56	7	0
57	2	0
57	3	0
57	4	0
57	5	0
57	6	0
57	7	0
58	2	0
58	3	0
58	4	0
58	5	0
58	6	0
58	7	0
59	2	0
59	3	0
59	4	0
59	5	0
59	6	0
59	7	0
60	2	0
60	3	0
60	4	0
60	5	0
60	6	0
60	7	0
61	2	0
61	3	0
61	4	0
61	5	0
61	6	0
61	7	0
