hour	day	value
30	5	0.50802238806
30	6	-0.668844825841
31	2	0.245416666667
31	3	0.086863626317
31	4	0.970410791757
31	5	-0.473346521029
31	6	0.970375934938
32	2	0
32	3	-1.0
32	4	0
32	5	0.0208032850865
32	6	0.00335776857993
33	2	0.258033088235
33	3	-0.606773345314
33	4	0.989784602977
33	5	-0.493413719728
33	6	0.026869353602
34	2	0.254013480392
34	3	-0.446200687879
34	4	0.0387565329532
34	5	-0.00761238891793
34	6	-1.0
35	2	0.121519607843
35	3	0.0974718245507
35	4	-0.638055243819
35	5	0.965659798626
35	6	-0.484633128668
36	2	0.368235294118
36	3	-1.0
36	4	0
36	5	0.0100478002146
36	6	-0.0032837550705
37	2	0.147555147059
37	3	0.18600279831
37	4	-0.646559736886
37	5	-1.0
37	6	0
38	2	0.126550245098
38	3	2.46612056291
38	4	-0.275745052175
38	5	-0.00145584765475
38	6	-1.0
39	2	0.247261029412
39	3	0.195821920608
39	4	-1.0
39	5	0
39	6	2.00592667002
40	2	0.269558823529
40	3	0.0506361792366
40	4	0.479342179163
40	5	-0.632885261072
40	6	1.93455708884
41	2	0.149540441176
41	3	0
41	4	0
41	5	-0.314139693356
41	6	-0.0040404040404
42	2	0.266274509804
42	3	-1.0
42	4	0
42	5	0
42	6	-0.496514085093
43	2	0.148327205882
43	3	-1.0
43	4	0
43	5	-0.323874688208
43	6	-0.478711162255
44	2	0.256899509804
44	3	1.03087928679
44	4	-0.461669174263
44	5	1.94745667971
44	6	-0.658549101416
45	2	0.0487806372549
45	3	1.48306881338
45	4	-0.463022359646
45	5	2.09290533282
45	6	-0.321722820424
46	2	0.295202205882
46	3	-1.0
46	4	0
46	5	-0.661060052471
46	6	0.108462342103
47	2	0.0864950980392
47	3	-0.295678166646
47	4	0.0206896551724
47	5	1.89922614923
47	6	-0.663048025018
48	2	0.0196262254902
48	3	0.00983069361005
48	4	0.753109789075
48	5	-1.0
48	6	0
49	2	0.0642279411765
49	3	0.664906103286
49	4	-0.511367641875
49	5	0.131740306583
49	6	0.781132977452
50	2	0
50	3	0.0155857214681
50	4	0.00371287128713
50	5	-1.0
50	6	0
51	2	0.0310661764706
51	3	-0.0612057063967
51	4	-1.0
51	5	0
51	6	-1.0
52	2	0
52	3	0
52	4	-1.0
52	5	0
52	6	-1.0
53	2	0
53	3	1.06376431706
53	4	-1.0
53	5	0
53	6	-0.673630764109
54	2	0
54	3	0.491155825924
54	4	-1.0
54	5	0
54	6	1.97768203361
55	2	0
55	3	0
55	4	0
55	5	0
55	6	0
56	2	0
56	3	0
56	4	0
56	5	0
56	6	0
57	2	0
57	3	0
57	4	0
57	5	0
57	6	0
58	2	0
58	3	0
58	4	0
58	5	0
58	6	0
59	2	0
59	3	0
59	4	0
59	5	0
59	6	0
60	2	0
60	3	0
60	4	0
60	5	0
60	6	0
61	2	0
61	3	0
61	4	0
61	5	0
61	6	0
62	2	0
62	3	0
62	4	0
62	5	0
62	6	0
