hour	day	value
0	2	0.0569754901961
0	3	0.0490882778583
0	4	-0.363571152679
0	5	0.790142188313
0	6	-0.0565080518221
0	7	0.00191214403966
1	2	0.104735294118
1	3	0.12735294118
1	4	-0.0551527636576
1	5	0.0970226381436
1	6	0.116730764267
1	7	0.0274468109694
2	2	0.0620735294118
2	3	0.796247137205
2	4	-0.051562669495
2	5	0.00298644029012
2	6	0.173014545639
2	7	-0.00448265805426
3	2	0.159208333333
3	3	0.120964808915
3	4	0.31134009915
3	5	-0.305096778515
3	6	0.0748679594434
3	7	0.0171410304459
4	2	0.0
4	3	0.258932828597
4	4	0.87302024513
4	5	-0.0654995268349
4	6	0.127233273056
4	7	0.00650239561939
5	2	0.127955882353
5	3	0.153138607564
5	4	0.263057405914
5	5	0.0935614235538
5	6	-0.407111859293
5	7	0.745492090417
6	2	0.128963235294
6	3	0.290369013347
6	4	-0.281748224418
6	5	0.0479726053101
6	6	-0.31208947275
6	7	-0.325050691244
7	2	0.129526960784
7	3	0.13458421337
7	4	0.675916706352
7	5	0.18252738169
7	6	-0.0743260955041
7	7	0.0296279689915
8	2	0.181308823529
8	3	0.282016092917
8	4	-1.0
8	5	0.500
8	6	-0.31052006169
8	7	0.0607678486305
9	2	0.0724705882353
9	3	0.110933499104
9	4	-0.328732446908
9	5	0.549718164497
9	6	0.105685121861
9	7	0.0879269804127
10	2	0.118975490196
10	3	-0.0820936442092
10	4	0.461268748782
10	5	-1.0
10	6	0.0416527864174
10	7	0.0406527864174
11	2	0.128955882353
11	3	-0.389327253164
11	4	0.703486176953
11	5	-0.344604245678
11	6	0.771728102807
11	7	-0.0630315369767
12	2	0.16668627451
12	3	1.00824696034
12	4	0.0184856643054
12	5	-0.355292168638
12	6	0.621736008768
12	7	-0.341178115389
13	2	0.0761911764706
13	3	-0.0464642521683
13	4	0.161229659195
13	5	0.0201606239878
13	6	-0.0672994892061
13	7	-0.34650163832
14	2	0.152830882353
14	3	0.401014087322
14	4	0.0877486343356
14	5	-0.0645655650317
14	6	0.0898805707904
14	7	-0.191503730734
15	2	0.168698529412
15	3	0.793700380514
15	4	-0.352046094415
15	5	0.0927426689029
15	6	0.738598113557
15	7	-0.0676020679528
16	2	0.0800735294117
16	3	-0.0807898394895
16	4	0.175845622924
16	5	-0.415723173654
16	6	0.62661323701
16	7	0.0142376331525
17	2	0.0803088235294
17	3	0.259021332841
17	4	0.48646512993
17	5	0.02543304317
17	6	-0.0595825962381
17	7	-0.149450092902
18	2	0.163007352941
18	3	0.244325088339
18	4	0.317338361578
18	5	-0.403900346922
18	6	0.063745432629
18	7	0.00366923935179
19	2	0.183159313725
19	3	0.0446703129034
19	4	-0.421962070825
19	5	0.619203109816
19	6	0.0157607912805
19	7	0.107018352418
20	2	0.158558823529
20	3	-0.0574674157024
20	4	0.18779521861
20	5	0.0219438167397
20	6	-0.0735553941703
20	7	0.100186028009
21	2	0.174286764706
21	3	0.114030713363
21	4	0.0305423242467
21	5	-0.403826877242
21	6	0.611960095652
21	7	-1.0
