hour	day	value
0	2	0.0312898284314
0	3	-0.176062363343
0	4	-0.0431521864544
0	5	0.286747859641
0	6	-0.00159310280199
1	2	0.0265073529412
1	3	0.432480879541
1	4	-0.0187703345291
1	5	0.126424077538
1	6	0.101290663446
2	2	0.0220128676471
2	3	-0.0182370820669
2	4	0.401820058167
2	5	-0.236581448267
2	6	-0.451389497677
3	2	0.02890625
3	3	-0.110647737356
3	4	0.123615683927
3	5	-0.0561179186645
3	6	0.519849482596
4	2	0.0224019607843
4	3	0.53705606943
4	4	0.243016344725
4	5	0.829777060546
4	6	-0.50555301496
5	2	0.0233333333333
5	3	0.43344042464
5	4	0.0547651529916
5	5	0.579175905395
5	6	-0.336102498099
6	2	0.0321292892157
6	3	-0.187965656709
6	4	0.264854945823
6	5	-0.19322970639
6	6	-0.446309299538
7	2	0.0279289215686
7	3	0.00436914846188
7	4	0.406516335227
7	5	-0.594205642871
7	6	0.970290869498
8	2	0.0258731617647
8	3	-0.111390933747
8	4	0.0663832570307
8	5	0.696105489114
8	6	-0.31332489604
9	2	0.0259987745098
9	3	0.681165631026
9	4	-0.388924292633
9	5	-0.377933048284
9	6	1.20687342833
10	2	0.026087622549
10	3	-0.0578969417679
10	4	0.198950551405
10	5	-0.342852904087
10	6	0.540128682696
11	2	0.0316176470588
11	3	0.232041884817
11	4	0.0231174570797
11	5	0.0845655424489
11	6	-0.0100337009804
12	2	0.0216268382353
12	3	0.655254863602
12	4	-0.487196323047
12	5	0.39052496799
12	6	-0.436464088398
13	2	0.0327328431373
13	3	0.0221757702445
13	4	0.101893838357
13	5	0.0463164689744
13	6	-0.165419912085
14	2	0.0236856617647
14	3	0.126596775614
14	4	0.0188457929309
14	5	0.762069230179
14	6	0.0137207073787
15	2	0.0341850490196
15	3	0.180128840436
15	4	0.210371614529
15	5	0.401040763226
15	6	-0.677850687136
16	2	0.0419699754902
16	3	0.71897277334
16	4	-0.373588488058
16	5	0.370024726809
16	6	0.284408476945
17	2	0.0304718137255
17	3	-0.347056762439
17	4	0.667829353367
17	5	-0.284025096525
17	6	0.285810583081
18	2	0.0286825980392
18	3	0.0725050916497
18	4	0.213539688568
18	5	-0.360065722557
18	6	2.10429147818
19	2	0.0197671568627
19	3	0.0374459913586
19	4	0.824155483572
19	5	-0.716742770167
19	6	0.172308794555
20	2	0.0231954656863
20	3	0.084557473375
20	4	-0.388385676797
20	5	-0.00415224913495
20	6	-0.132731063238
21	2	0.0252359068627
21	3	0.368651351774
21	4	-0.235213519068
21	5	0.349059420723
21	6	0.167275343072
22	2	0.0201409313725
22	3	0.061447187202
22	4	0.276873939515
22	5	-0.249902290315
22	6	0.246977907461
23	2	0.0311213235294
23	3	0.364356178609
23	4	-0.00542289030539
23	5	-0.18901855749
23	6	2.79417315405
24	2	0.0262040441176
24	3	0.227975343765
24	4	-0.0909722758514
24	5	-0.171778098717
24	6	0.496050877013
25	2	0.0293504901961
25	3	-0.556807181202
25	4	1.9481731533
25	5	-0.261399609349
25	6	0.468995075688
26	2	0.0275796568627
26	3	0.325364431487
26	4	0.0564598914797
26	5	0.389991671294
26	6	-0.522494632246
27	2	0.0240134803922
27	3	0.335880243256
27	4	1.34165985759
27	5	-0.45969792134
27	6	-0.365900913368
28	2	0.0290379901961
28	3	0.237598674593
28	4	-0.0672493897157
28	5	-0.0836639932461
28	6	-0.48111295375
29	2	0.0356985294118
29	3	-0.23673234575
29	4	0.0887507066139
29	5	0.255105572863
29	6	0.369346387204
30	2	0.0227726715686
30	3	-0.000801924619086
30	4	0.525682182986
30	5	0.19125272413
30	6	0.0373454453697
31	2	0.0285416666667
31	3	-0.282828282828
31	4	0.653789403085
31	5	0.82569551464
31	6	0.164467546315
32	2	0.0267616421569
32	3	-0.0622511003982
32	4	-0.595365817315
32	5	1.33548149512
32	6	0.424629454431
33	2	0.029368872549
33	3	-0.137444341763
33	4	0.17531898315
33	5	0.377558630977
33	6	-0.716898273477
34	2	0.0318933823529
34	3	0.121352401422
34	4	0.0493918171766
34	5	-0.0709518791711
34	6	0.232816635161
35	2	0.0221875
35	3	-0.00885818052972
35	4	0.532844758245
35	5	-0.666375138476
35	6	1.9395316323
36	2	0.0257781862745
36	3	-0.0257285595337
36	4	0.0102555337151
36	5	0.412824634126
36	6	-0.5457158254
37	2	0.0267830882353
37	3	-0.0309050772627
37	4	0.0885621591772
37	5	-0.551363348129
37	6	3.11406360424
38	2	0.0316697303922
38	3	-0.287336163928
38	4	0.132495790701
38	5	-0.326852698994
38	6	-0.0781515460415
39	2	0.0262132352941
39	3	-0.222976501305
39	4	0.142921146953
39	5	-0.151019208154
39	6	-0.171649544038
40	2	0.0269270833333
40	3	0.173490924441
40	4	-0.243974820144
40	5	-0.130724396336
40	6	0.529282977559
41	2	0.025931372549
41	3	0.354833146503
41	4	-0.345595723014
41	5	0.4043960319
41	6	-0.495637119114
42	2	0.0362193627451
42	3	0.0501033057851
42	4	0.424692572553
42	5	0.222344979975
42	6	-0.279290475652
43	2	0.0329105392157
43	3	-0.253205128205
43	4	0.6407309982
43	5	-0.113155008016
43	6	-0.0435775451951
44	2	0.0315870098039
44	3	0.0422018348624
44	4	0.239251297257
44	5	0.230596680126
44	6	-0.0588771418155
45	2	0.0189154411765
45	3	0.99039720646
45	4	-0.0712719298246
45	5	0.692325855962
45	6	-0.691921305986
46	2	0.00757352941176
46	3	-0.576120959333
46	4	0.11737831664
46	5	2.23148293757
46	6	-0.828020828264
47	2	0.00603860294118
47	3	-0.678238780694
47	4	5.66929824561
47	5	-0.64744179929
47	6	4.97892184294
48	2	0.00917892156863
48	3	0.0191666666667
48	4	-0.253475061325
48	5	2.40963855422
48	6	0.33633151301
49	2	0.00414215686275
49	3	0.746910528917
49	4	-0.113752122241
49	5	-0.211366538953
49	6	0.168825910931
50	2	0.0793535539216
50	3	-0.329001367989
50	4	-0.862385321101
50	5	6.44444444444
50	6	-0.878606965174
51	2	0.00047487745098
51	3	0.33995584989
51	4	-0.518533772652
51	5	-0.538066723695
51	6	0.22962962963
52	2	0.00524816176471
52	3	-0.813873444533
52	4	0.55808440019
52	5	-0.502434570907
52	6	-0.795107033639
53	2	0.00302696078431
53	3	-0.453407880724
53	4	0.668777398928
53	5	0.388207822534
53	6	0.29015979815
54	2	0.0131954656863
54	3	0.0314108486208
54	4	-0.474600127959
54	5	3.25036531905
54	6	-0.564233325693
55	2	0
55	3	0
55	4	0
55	5	0
55	6	0
56	2	0
56	3	0
56	4	0
56	5	0
56	6	0
57	2	0
57	3	0
57	4	0
57	5	0
57	6	0
58	2	0
58	3	0
58	4	0
58	5	0
58	6	0
59	2	0
59	3	0
59	4	0
59	5	0
59	6	0
60	2	0
60	3	0
60	4	0
60	5	0
60	6	0
61	2	0
61	3	0
61	4	0
61	5	0
61	6	0
62	2	0
62	3	0
62	4	0
62	5	0
62	6	0
