hour	day	value
24	6	-0.266967245724
24	7	0.676815369587
25	2	0.163995098039
25	3	0.0995145631067
25	4	0.548023657796
25	5	0.11958349589
25	6	0.0860709908432
25	7	-0.376976268186
26	2	0.171509803922
26	3	0.836700176284
26	4	-0.44100595323
26	5	1.11930671245
26	6	-0.0666739654036
26	7	0.0636129032253
27	2	0.0
27	3	0.218904675711
27	4	1.978904675711
27	5	0.0
27	6	-0.654251271135
27	7	1.93655097614
28	2	0.0777205882353
28	3	0.597647650795
28	4	-0.0838852883223
28	5	-0.080384560567
28	6	0.264346600916
28	7	0.0192228400772
29	2	0.128409313726
29	3	0.791066685308
29	4	-0.346498588508
29	5	0.676513914879
29	6	0.0198651119714
29	7	0.0745712589207
30	2	0.176156862745
30	3	-0.0319501002669
30	4	-0.00367282616989
30	5	0.162455195989
30	6	-0.411431643861
30	7	0.72038480182
31	2	0.186029411765
31	3	1.09115364472
31	4	-0.103493812684
31	5	0.0644698412701
31	6	0.00611974662114
31	7	0.0400758833294
32	2	0.140191176471
32	3	-0.320715983071
32	4	0.846594907887
32	5	0.0171955744375
32	6	0.0124527511763
32	7	-0.226486562973
33	2	0.134022058824
33	3	0.386683534947
33	4	-0.0337078651682
33	5	-1.0
33	6	0.0
33	7	-0.0465245597772
34	2	0.131941176471
34	3	1.11852796674
34	4	0.00975582562152
34	5	-0.0612819521888
34	6	0.00251720284652
34	7	0.082612725715
35	2	0.120806372549
35	3	0.111814049393
35	4	0.0819388830347
35	5	0.608652460167
35	6	0.0901132166854
35	7	-0.055383384984
36	2	0.931691176471
36	3	0.204338421229
36	4	0.153491019479
36	5	-0.407138549263
36	6	0.591295823624
36	7	0.074760271982
37	2	0.188014705882
37	3	1.12061840634
37	4	0.0343772209358
37	5	-0.082826335095
37	6	-0.341517344708
37	7	0.604040515249
38	2	0.139558823529
38	3	1.00107925485
38	4	-0.0373080079725
38	5	0.108211136551
38	6	0.00329695690875
38	7	-0.0598074332092
39	2	0.0764705882353
39	3	-0.432866571638
39	4	0.644616229459
39	5	0.27643954126
39	6	0.12322321102
39	7	-0.0824307017731
40	2	0.0774901960784
40	3	0.00941740831923
40	4	-0.0116806943385
40	5	0.165399167373
40	6	0.00650394145359
40	7	0.169213415752
41	2	0.189617647059
41	3	1.01760418099
41	4	0.0333333333332
41	5	-1.0
41	6	-1.0
41	7	0.593385711676
42	2	0.97299754902
42	3	0.108302691779
42	4	0.1298577959
42	5	-0.0652388317304
42	6	-0.329080990349
42	7	0.25787197541
43	2	0.168799019608
43	3	-0.289441606687
43	4	0.681043989708
43	5	-0.137995966665
43	6	0.0502008315131
43	7	0.228645812365
44	2	0.155257352941
44	3	0.9554431885781
44	4	-0.420989741856
44	5	0.790144848532
44	6	0.0151170757702
44	7	-0.0570072531308
45	2	0.945514705882
45	3	0.0718906056237
45	4	0.0516384216128
45	5	-1.0
45	6	0
45	7	0.790065330029
46	2	0.90065330029
46	3	-0.328067661553
46	4	0.00286070945594
46	5	-1.0
46	6	0
46	7	-0.602115059222
47	2	0.0782573529412
47	3	0.0413135363605
47	4	-0.4669136779
47	5	1.10823896915
47	6	-0.00657504815486
47	7	-0.066856833902
48	2	0.0223455882353
48	3	-0.131911532385
48	4	0.718705316522
48	5	1.72008773257
48	6	-0.258445711108
48	7	-0.642819647544
49	2	0.0621151960784
49	3	0.0844479156497
49	4	-0.0333993518186
49	5	-1.0
49	6	0.844479156497
49	7	0.00856201382909
50	2	0.0404779411765
50	3	0.478299275661
50	4	-0.354260446958
50	5	0.50721776681
50	6	0.0101096922069
50	7	0.0301876088984
51	2	0.0210710784314
51	3	1.0134207241
51	4	0.0590089391826
51	5	-0.204391314955
51	6	-0.209616092236
51	7	-1.0
52	2	0.0
52	3	-0.139303211758
52	4	0.328189235343
52	5	0.0141428571427
52	6	0.0670516974222
52	7	0.0211221122112
53	2	0.0882647058824
53	3	-1.0
53	4	0.0944479156497
53	5	-0.0958637716445
53	6	0.17766098715
53	7	0.0266016580378
54	2	0.0968088235294
54	3	-0.0963521091475
54	4	-0.274475934575
54	5	1.03926870848
54	6	-0.0432113000863
54	7	0.0866801241302
55	2	0.0
55	3	0.0
55	4	0.0
55	5	0.0
55	6	0.0
55	7	0.0
56	2	0.0
56	3	0.0
56	4	0.0
56	5	0.0
56	6	0.0
56	7	0.0
57	2	0.0
57	3	0.0
57	4	0.0
57	5	0.0
57	6	0.0
57	7	0.0
58	2	0.0
58	3	0.0
58	4	0.0
58	5	0.0
58	6	0.0
58	7	0.0
59	2	0.0
59	3	0.0
59	4	0.0
59	5	0.0
59	6	0.0
59	7	0.0
60	2	0.0
60	3	0.0
60	4	0.0
60	5	0.0
60	6	0.0
60	7	0.0
