hour	day	value
0	2	0.079849877451
0	3	0.138591633615
0	4	0.31715412422
0	5	-0.520271450313
0	6	0.760817557728
1	2	0.0909160539216
1	3	-0.0174927113703
1	4	0.171567305098
1	5	0.308887865531
1	6	-0.561087166857
2	2	0.0965839460784
2	3	0.0763321023477
2	4	0.24317617866
2	5	-0.12845913112
2	6	0.0716466862701
3	2	0.0641697303922
3	3	0.615881286815
3	4	-0.115270475523
3	5	0.113781628018
3	6	0.333910362817
4	2	0.0863664215686
4	3	-0.114835138843
4	4	-0.57261577105
4	5	1.80949105915
4	6	-0.265094024702
5	2	0.0818412990196
5	3	-0.487572668296
5	4	1.22558368958
5	5	-0.440627462569
5	6	0.92397094431
6	2	0.0780698529412
6	3	0.00502565176421
6	4	0.487724415738
6	5	-0.612506418935
6	6	1.79284380459
7	2	0.0727389705882
7	3	0.170985109784
7	4	0.53187973706
7	5	-0.00393940815082
7	6	0.064056688168
8	2	0.107123161765
8	3	0.0650804996766
8	4	0.294429708223
8	5	0.116926723287
8	6	0.0013483642794
9	2	0.097356004902
9	3	-0.110154658403
9	4	-0.122629949697
9	5	-0.0518945937006
9	6	0.638446330969
10	2	0.0904381127451
10	3	-0.0428710774867
10	4	0.0659690288583
10	5	-0.000746181648595
10	6	-0.206823326255
11	2	0.0910600490196
11	3	0.465335685268
11	4	-0.264340562132
11	5	-0.327267317896
11	6	0.635438932704
12	2	0.098737745098
12	3	-0.0117048597392
12	4	1.49172954875
12	5	-0.532008343027
12	6	0.909320762803
13	2	0.0886917892157
13	3	-0.0930631332814
13	4	-0.165594460541
13	5	0.707197928315
13	6	-0.448098734788
14	2	0.0722916666667
14	3	-0.325623817674
14	4	1.07006177993
14	5	-0.105649480545
14	6	-0.249174768665
15	2	0.114675245098
15	3	-0.281181698091
15	4	0.643577920342
15	5	0.116631767265
15	6	-0.381786403525
16	2	0.0909987745098
16	3	0.0321593690509
16	4	0.445622817996
16	5	-0.22430055591
16	6	1.00187975446
17	2	0.107374387255
17	3	0.327874276261
17	4	-0.66523400191
17	5	0.419152763133
17	6	-0.0142039246536
18	2	0.112012867647
18	3	-0.278504372944
18	4	-0.0378855278766
18	5	0.333551668336
18	6	-0.371529282598
19	2	0.104405637255
19	3	0.153084966221
19	4	0.17095346915
19	5	-0.476477183075
19	6	0.315989847716
20	2	0.0913633578431
20	3	0.597719095784
20	4	-0.422756628144
20	5	0.660312085971
20	6	-0.47499667509
21	2	0.0758302696078
21	3	-0.118840448009
21	4	0.484814108183
21	5	-0.0363083868727
21	6	-0.196616155246
22	2	0.0872763480392
22	3	0.142001971924
22	4	-0.330277303842
22	5	0.661387354205
22	6	-0.161875554242
23	2	0.0805575980392
