hour	day	value
0	2	0.127871323529
0	3	0.101036760933
0	4	0.0288487530659
1	2	0.135117417279
1	3	0.0563912058146
1	4	-0.0659496660181
2	2	0.195871936275
2	3	0.272227784033
2	4	-0.17445137062
3	2	0.182973039216
3	3	0.0762954857815
3	4	0.0259070574053
4	2	0.197275199142
4	3	0.416643194043
4	4	0.00584496597206
5	2	0.178238970588
5	3	0.165069616311
5	4	0.0730343995649
6	2	0.179034390319
6	3	-0.00326865264875
6	4	-0.00800594685527
7	2	0.121419730392
7	3	0.0982739457967
7	4	-0.146968768724
8	2	0.203602405024
8	3	0.692131077051
8	4	0.00301819202994
9	2	0.171289522059
9	3	0.023209118462
9	4	0.0676593990838
10	2	0.14337622549
10	3	0.285699167788
10	4	-0.0262034497632
11	2	0.184746017157
11	3	0.103301342966
11	4	-0.0331737480786
12	2	0.192551853554
12	3	-0.139297488711
12	4	0.23372354114
13	2	0.179388863358
13	3	-0.0199433361212
13	4	-0.0804973889358
14	2	0.156228936887
14	3	0.132756374598
14	4	0.0416685467007
15	2	0.138267463235
15	3	0.501636498936
15	4	0.0202132705952
16	2	0.113749387255
16	3	0.15405613084
16	4	0.0775404632119
17	2	0.15693481924
17	3	0.151214870439
17	4	0.0492452127649
18	2	0.186156862745
18	3	0.00422449386001
18	4	0.0422512197891
19	2	0.143969439338
19	3	0.0153397234735
19	4	-0.0494700800344
20	2	0.175929534314
20	3	0.127590016674
20	4	0.0467653603809
21	2	0.181274280025
21	3	0.166534085358
21	4	0.0314731101384
22	2	0.164153875613
22	3	-0.0601929697249
22	4	-0.116844777844
23	2	0.113568014706
23	3	0.00304799998804
23	4	0.0776454889365
24	2	0.184506433824
24	3	0.0753538856871
24	4	0.051150511847
25	2	0.161534313725
25	3	0.0224890171304
25	4	0.0280162282492
26	2	0.195811657475
26	3	0.0748180661562
26	4	0.030842598903
27	2	0.120732306985
27	3	0.66733013425
27	4	-0.0760143281833
28	2	0.166161841299
28	3	-0.0424224190883
28	4	0.0911327561921
29	2	0.192313802083
29	3	0.0895108667538
29	4	0.0202823370777
30	2	0.171646216299
30	3	0.0572488161842
30	4	0.0562692208282
31	2	0.147606617647
31	3	0.0809641294879
31	4	0.0759103258796
32	2	0.149891237745
32	3	-0.101211944936
32	4	0.0843273249701
33	2	0.150377833946
33	3	0.214788884069
33	4	0.0344964266706
34	2	0.180560738358
34	3	0.0750676422133
34	4	0.0196928738829
35	2	0.144683287377
35	3	0.0311741227119
35	4	0.100897857653
36	2	0.160345664828
36	3	0.0504745528069
36	4	0.0222453137269
37	2	0.180058287377
37	3	0.0542437781583
37	4	0.0741973947032
38	2	0.153909620098
38	3	0.0307922553409
38	4	0.0552405002836
39	2	0.168667585784
39	3	0.0991383248418
39	4	0.0802585476305
40	2	0.14864307598
40	3	-0.0785055484587
40	4	0.114672997759
41	2	0.167762254902
41	3	0.0943946677839
41	4	0.00469633226451
42	2	0.148026654412
42	3	0.224744865797
42	4	0.0282159021185
43	2	0.118404105392
43	3	-0.16287103945
43	4	0.263811981304
44	2	0.161658088235
44	3	0.0416529196869
44	4	-0.161003346642
45	2	0.032739966299
45	3	0.116685489883
45	4	0.0309613442378
46	2	0.113556755515
46	3	0.0239083522368
46	4	0.0973527511327
47	2	0.0443725490196
47	3	0.366070635588
47	4	0.132809421038
48	2	0.0465356158088
48	3	-0.513913778609
48	4	0.302988610434
49	2	0.0672003676471
49	3	0.699255668603
49	4	0.0792661267567
50	2	0.0561370251225
50	3	-0.104880134267
50	4	0.058812925899
51	2	0.0218349417892
51	3	0.0546321270545
51	4	0.00845905763561
52	2	0.0356152726716
52	3	0.113815155109
52	4	0.287368079589
53	2	0.0956707261029
53	3	0.171934900542
53	4	-0.140961106768
54	2	0.0954169730392
54	3	0.22665890399
54	4	-0.0187978780494
55	2	0.0
56	2	0.0
57	2	0.0
58	2	0.0
59	2	0.0
60	2	0.0
61	2	0.0
